model,price,reviews,url,vendor
Roteador Wifi 300m Dir615 Xi d Link,,,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-300m-dir615-xi-d-link,
Extensor Wireless Powerline Tp-link TL-wpa 4220 Kit (2 pçs),"R$ 439,00",,https://www.buscape.com.br/modem-e-roteador/extensor-wireless-powerline-tp-link-tl-wpa-4220-kit-2-pcs,
Repetidor Wireless D-Link Dap-1530 Ac750mbps Dual Band,"R$ 311,32",,https://www.buscape.com.br/modem-e-roteador/repetidor-wireless-d-link-dap-1530-ac750mbps-dual-band,
Roteador Tp-Link Wireless Dual Band Ac 750 Archer C20,"R$ 264,37",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-dual-band-ac-750-archer-c20,
Roteador Linksys Router LRT214,"R$ 3.501,93",,https://www.buscape.com.br/modem-e-roteador/roteador-linksys-router-lrt214,
Roteador Tplink Wireless N 300Mbps 2 ant (Para Provedores) - PN # TL-WR840N,"R$ 180,07",,https://www.buscape.com.br/modem-e-roteador/roteador-tplink-wireless-n-300mbps-2-ant-para-provedores-pn-tl-wr840n,
Roteador Amplificador de Sinal de Wifi 300mbps Wireless-n,"R$ 166,32",,https://www.buscape.com.br/modem-e-roteador/roteador-amplificador-de-sinal-de-wifi-300mbps-wireless-n,
Ponto de Acesso Ubiquiti UniFi Indoor 183m - UAP-XG,"R$ 14.382,00",,https://www.buscape.com.br/modem-e-roteador/ponto-de-acesso-ubiquiti-unifi-indoor-183m-uap-xg,
Repetidor Wifi Expansor Sinal 300mbps Amplificador Wireless,"R$ 75,00",,https://www.buscape.com.br/modem-e-roteador/repetidor-wifi-expansor-sinal-300mbps-amplificador-wireless,
Mikrotik Cloud Core Router CCR1036-8G-2S + L6,"R$ 8.320,65",,https://www.buscape.com.br/modem-e-roteador/mikrotik-cloud-core-router-ccr1036-8g-2s-l6,
Access Point Ubiquiti Uap-Ac-IW - Homologado + NFE,"R$ 975,57",,https://www.buscape.com.br/modem-e-roteador/access-point-ubiquiti-uap-ac-iw-homologado-nfe,
Repetidor De Sinal Wireless 300Mbps Soho Plus Furukawa,"R$ 74,40",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wireless-300mbps-soho-plus-furukawa,
Roteador Duas Antenas Re160v Multilaser,"R$ 148,51",,https://www.buscape.com.br/modem-e-roteador/roteador-duas-antenas-re160v-multilaser,
Roteador Wireless Dual Band Archer C1200 TP-Link com 3 Antenas ,"R$ 470,10",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-dual-band-archer-c1200-tp-link-com-3-antenas,
Roteador ASUS AC3100 Dual-Band Wi-Fi Router RT-AC3100,"R$ 5.376,23",,https://www.buscape.com.br/modem-e-roteador/roteador-asus-ac3100-dual-band-wi-fi-router-rt-ac3100,
"Access point, Roteador TP-Link Archer C6 ","R$ 349,90",,https://www.buscape.com.br/modem-e-roteador/access-point-roteador-tp-link-archer-c6,
Kit 2 Roteador Twibi Fast Intelbras,"R$ 442,89",,https://www.buscape.com.br/modem-e-roteador/kit-2-roteador-twibi-fast-intelbras,
Repetidor De Sinal Celular Frequencia 4g Rp 2660,"R$ 1.127,90",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-celular-frequencia-4g-rp-2660,
Roteador 4p S/fio Ac 750mbps Archer C21 Dual Band Tp-link,"R$ 224,87",,https://www.buscape.com.br/modem-e-roteador/roteador-4p-s-fio-ac-750mbps-archer-c21-dual-band-tp-link,
Repetidor De Sinal Wi-fi Amplificador Wireless 600m Wireless,"R$ 113,99",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wi-fi-amplificador-wireless-600m-wireless,
Onu Gpon 1G Bridge 2 Flex Huawei Zte - Fiberhome Homologada,"R$ 253,20",,https://www.buscape.com.br/modem-e-roteador/onu-gpon-1g-bridge-2-flex-huawei-zte-fiberhome-homologada,
Roteador Ac11 Tenda Bivolt ,"R$ 375,98",,https://www.buscape.com.br/modem-e-roteador/roteador-ac11-tenda-bivolt,
Repetidor de Sinal Wireless 300Mbps [ IWE 3000N ] - Intelbras,"R$ 159,86",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wireless-300mbps-iwe-3000n-intelbras,
Roteador Tp-link Wireless N Adsl Usb De 300mbps ,"R$ 166,10",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-n-adsl-usb-de-300mbps,
Repetidor Wifi 300mbps Sem Fio Roteador WPS Melhora Sinal,"R$ 88,49",,https://www.buscape.com.br/modem-e-roteador/repetidor-wifi-300mbps-sem-fio-roteador-wps-melhora-sinal,
Roteador Routerboard Rb 3011uias-rm L5 Mikrotik,"R$ 2.113,05",,https://www.buscape.com.br/modem-e-roteador/roteador-routerboard-rb-3011uias-rm-l5-mikrotik,
Roteador wifi sem fio sinal forte 4 antenas 4 portas LAN,"R$ 208,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wifi-sem-fio-sinal-forte-4-antenas-4-portas-lan,
Receptor De Amplificador De Sinal De Conector De Antena 4G LTE Para Roteador Wifi,"R$ 42,87",,https://www.buscape.com.br/modem-e-roteador/receptor-de-amplificador-de-sinal-de-conector-de-antena-4g-lte-para-roteador-wifi,
Roteador ASUS Wireless-AX Dual-Band Wi-Fi Router RT-AX58U,"R$ 3.953,57",,https://www.buscape.com.br/modem-e-roteador/roteador-asus-wireless-ax-dual-band-wi-fi-router-rt-ax58u,
Roteador Wireless N 450Mbps Tl-Wr940n 3 Antenas,"R$ 230,20",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-n-450mbps-tl-wr940n-3-antenas,
Access Point HPE Aruba Instant On AP11D - Smart Mesh - Mesa ou Parede - PoE - R2X16A,"R$ 899,99",,https://www.buscape.com.br/modem-e-roteador/access-point-hpe-aruba-instant-on-ap11d-smart-mesh-mesa-ou-parede-poe-r2x16a,
"Roteador Link 4G Amplimax Eprl12, Com Antena Heptaband Elsys","R$ 745,15",,https://www.buscape.com.br/modem-e-roteador/roteador-link-4g-amplimax-eprl12-com-antena-heptaband-elsys,
Conjunto Roteador wi-fi intelbras twibi fast - tecnologia mesh ac 1200 - 2 unidades dual band 2.4 ghz e 5 ghz,"R$ 563,06",,https://www.buscape.com.br/modem-e-roteador/conjunto-roteador-wi-fi-intelbras-twibi-fast-tecnologia-mesh-ac-1200-2-unidades-dual-band-2-4-ghz-e-5-ghz,
Roteador Mikrotik Routerboard Rb 750up Level 4,"R$ 531,85",,https://www.buscape.com.br/modem-e-roteador/roteador-mikrotik-routerboard-rb-750up-level-4,
Roteador Dual Band Wifi Tp-link Gigabit Wireless Dual Band Ac1200 Ec220-g5,"R$ 356,73",,https://www.buscape.com.br/modem-e-roteador/roteador-dual-band-wifi-tp-link-gigabit-wireless-dual-band-ac1200-ec220-g5,
ONU terminal gpon gigabit de 1 porta TX-6610,"R$ 274,75",,https://www.buscape.com.br/modem-e-roteador/onu-terminal-gpon-gigabit-de-1-porta-tx-6610,
Roteador Dual Band Gigabit - AC RG1200 - 4750074,"R$ 328,50",,https://www.buscape.com.br/modem-e-roteador/roteador-dual-band-gigabit-ac-rg1200-4750074,
Roteador Broadband Tl-r480t + Load Balance 2 Portas Wan E 3 Portas Lan Tp-link,"R$ 428,48",,https://www.buscape.com.br/modem-e-roteador/roteador-broadband-tl-r480t-load-balance-2-portas-wan-e-3-portas-lan-tp-link,
Roteador NETGEAR Nighthawk AC1900 Dual-Band Wi-Fi 5 R7000-100NAS,"R$ 4.631,03",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-nighthawk-ac1900-dual-band-wi-fi-5-r7000-100nas,
Roteador Wireless Ac1200 Gigabit Re015 Multilaser - Voltagem: / - Cor:  - 17330pt,,,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-ac1200-gigabit-re015-multilaser-voltagem-cor-17330pt,
Roteador Asus Wireless-Ac1200 Dual-Band Wi-Fi Router Rtac120,"R$ 1.416,56",,https://www.buscape.com.br/modem-e-roteador/roteador-asus-wireless-ac1200-dual-band-wi-fi-router-rtac120,
Sistema Mesh Roteador Wifi Huawei Quad Core Com 3 Packs,"R$ 1.979,10",,https://www.buscape.com.br/modem-e-roteador/sistema-mesh-roteador-wifi-huawei-quad-core-com-3-packs,
FAX MODEM 56K KAIOMY,"R$ 37,86",,https://www.buscape.com.br/modem-e-roteador/fax-modem-56k-kaiomy,
Repetidor Expansor De Sinal Wireless Wi-Fi Equipamento com design Moderno,"R$ 153,00",,https://www.buscape.com.br/modem-e-roteador/repetidor-expansor-de-sinal-wireless-wi-fi-equipamento-com-design-moderno,
4G LTE Antena 35dbi CRC9 Amplificador De Sinal De Reforço Para HuaWei Equipmen Ou ZTE Modem Usb,"R$ 104,18",,https://www.buscape.com.br/modem-e-roteador/4g-lte-antena-35dbi-crc9-amplificador-de-sinal-de-reforco-para-huawei-equipmen-ou-zte-modem-usb,
Conjunto Roteador Twibi Giga - 2 Unidades,"R$ 949,90",,https://www.buscape.com.br/modem-e-roteador/conjunto-roteador-twibi-giga-2-unidades,
Roteador Melhorador De Sinal Wireless 450mbps Tl-wr949n - Tplink,"R$ 238,57",,https://www.buscape.com.br/modem-e-roteador/roteador-melhorador-de-sinal-wireless-450mbps-tl-wr949n-tplink,
Roteador 3ANTENAS 5DBI/300MBPS/WPS/WISP,"R$ 165,51",,https://www.buscape.com.br/modem-e-roteador/roteador-3antenas-5dbi-300mbps-wps-wisp,
Roteador Wireless Tp-link 3 Antenas Ac750 Archer,"R$ 367,06",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-3-antenas-ac750-archer,
Roteador Wi-Fi Mikrotik OmniTIK 5 - 5 GHz - Antena 7.5 dBi - Alimentação PoE - RBOmniTikU-5HnD,"R$ 1.251,24",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-mikrotik-omnitik-5-5-ghz-antena-7-5-dbi-alimentacao-poe-rbomnitiku-5hnd,
Repetidor Tplink Wir. RE305 Dual Band AC1200 2 antenas ext,"R$ 493,50",,https://www.buscape.com.br/modem-e-roteador/repetidor-tplink-wir-re305-dual-band-ac1200-2-antenas-ext,
Roteador TP-Link AC750 Dual-Band Wi-Fi Router TL-WR902AC,"R$ 905,11",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-ac750-dual-band-wi-fi-router-tl-wr902ac,
Repetidor De Sinal Wifi Wireless-n Repeater 2.4 Ghz 300 Mbps,"R$ 119,00",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wifi-wireless-n-repeater-2-4-ghz-300-mbps,
Roteador Mercusys Wireless 300MBPS 3ANT MW330HP,"R$ 165,76",,https://www.buscape.com.br/modem-e-roteador/roteador-mercusys-wireless-300mbps-3ant-mw330hp,
Access Point Wireless N 300mbps Montavel Em Teto Eap110 Smb,"R$ 381,52",,https://www.buscape.com.br/modem-e-roteador/access-point-wireless-n-300mbps-montavel-em-teto-eap110-smb,
Roteador Unifi Security Gateway Usg Ubiquiti,"R$ 2.908,47",,https://www.buscape.com.br/modem-e-roteador/roteador-unifi-security-gateway-usg-ubiquiti,
Roteador Netgear Nighthawk Pro Gaming Ac1750 Dual-Band Wi-Fi,"R$ 6.758,29",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-nighthawk-pro-gaming-ac1750-dual-band-wi-fi,
"Roteador Wireless Intelbras Iwr Rf301k 300mbps,2 Antenas Fixas De 5 Dbi, 3 Portas Lan, Botão Wps","R$ 160,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-iwr-rf301k-300mbps-2-antenas-fixas-de-5-dbi-3-portas-lan-botao-wps,
Roteador extensor wi-fi sem fio de frequência dupla 1200M Amplificador de sinal wi-fi,"R$ 220,75",,https://www.buscape.com.br/modem-e-roteador/roteador-extensor-wi-fi-sem-fio-de-frequencia-dupla-1200m-amplificador-de-sinal-wi-fi,
"Roteador Multilaser RE057, 150MB, Antena Fixa 5DBI, 4 Portas Função WPS Backup/Restauração","R$ 129,10",,https://www.buscape.com.br/modem-e-roteador/roteador-multilaser-re057-150mb-antena-fixa-5dbi-4-portas-funcao-wps-backup-restauracao,
Roteador Tp-Link Archer Ac1900 Dual-Band Wi-Fi 5 Router,"R$ 2.688,83",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-ac1900-dual-band-wi-fi-5-router,
Access Point TP-Link EAP620 HD AX1800 PoE Wi-Fi 6  Gigabit Montável em Teto Check-in Facebook,"R$ 1.399,90",,https://www.buscape.com.br/modem-e-roteador/access-point-tp-link-eap620-hd-ax1800-poe-wi-fi-6-gigabit-montavel-em-teto-check-in-facebook,
Versão global WR09 antena sem fio Repetidor amplificador 300Mbps Wireless-N Wifi Repetidor Router Signal Booster Extender amplificador 110-240V Plug ua 110-240V,"R$ 255,51",,https://www.buscape.com.br/modem-e-roteador/versao-global-wr09-antena-sem-fio-repetidor-amplificador-300mbps-wireless-n-wifi-repetidor-router-signal-booster-extender-amplificador-110-240v-plug-ua-110-240v,
TD-W8961ND,"R$ 175,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300-mbps-td-w8961nd-tp-link,TP-Link
APR-2408,"R$ 105,42",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-150-mbps-apr-2408-aquario,Aquário
Roteador TP-Link Archer AC1750 Dual-Band Wi-Fi 5 Router ARCHER C7,"R$ 2.147,03",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-ac1750-dual-band-wi-fi-5-router-archer-c7,
MWR-WR936IA-BK,"R$ 60,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-300-mbps-mwr-wr936ia-bk-mymax,Mymax
RE055,"R$ 129,90",,https://www.buscape.com.br/modem-e-roteador/repetidor-300-mbps-multilaser-re055,Multilaser
L1-DW121,"R$ 242,00",,https://www.buscape.com.br/modem-e-roteador/modem-roteador-access-point-wireless-150-mbps-l1-dw121-link-one,Link One
L1-RW1234AC,"R$ 515,34",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-1200-mbps-l1-rw1234ac-link-one,Link One
Conjunto roteador intelbras mesh twibi fast - 4750071,"R$ 548,03",,https://www.buscape.com.br/modem-e-roteador/conjunto-roteador-intelbras-mesh-twibi-fast-4750071,
Win 300,"R$ 411,06",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mbps-win-300-intelbras,Intelbras
DAP-2610,"R$ 1.250,99",,https://www.buscape.com.br/modem-e-roteador/access-point-867-mbps-d-link-dap-2610,D-Link
Roteador Mercusys D. Band AC1200 4 Antenas 5dBI 4 Portas - PN # AC12,"R$ 303,60",,https://www.buscape.com.br/modem-e-roteador/roteador-mercusys-d-band-ac1200-4-antenas-5dbi-4-portas-pn-ac12,
Repetidor Intelbras Iwe 3001 300Mbps 2 Antenas 4750052 Biv,"R$ 169,90",,https://www.buscape.com.br/modem-e-roteador/repetidor-intelbras-iwe-3001-300mbps-2-antenas-4750052-biv,
ROTEADOR D-LINK WIRELESS ONU BRIDGE/ROUTER ACP/SC GIGABIT LAN - DPN-101G,"R$ 389,00",,https://www.buscape.com.br/modem-e-roteador/roteador-d-link-wireless-onu-bridge-router-acp-sc-gigabit-lan-dpn-101g,
2 X Antena Base Magnética Para Wifi Sem Fio Roteador Móvel Hotspot Banda Dupla,"R$ 124,24",,https://www.buscape.com.br/modem-e-roteador/2-x-antena-base-magnetica-para-wifi-sem-fio-roteador-movel-hotspot-banda-dupla,
Roteador Wir Gigabit Mu-Mimo Dual Band 2.4/5Ghz Ac1350 Ec23,"R$ 327,92",,https://www.buscape.com.br/modem-e-roteador/roteador-wir-gigabit-mu-mimo-dual-band-2-4-5ghz-ac1350-ec23,
Access Point dual band AC de alta velocidade AP 1750 AC Intelbras,"R$ 1.438,76",,https://www.buscape.com.br/modem-e-roteador/access-point-dual-band-ac-de-alta-velocidade-ap-1750-ac-intelbras,
Edup Repetidor de plugue de parede extensor WiFi amplificador de sinal sem fio de banda dupla AC1200M 100-240V,"R$ 237,94",,https://www.buscape.com.br/modem-e-roteador/edup-repetidor-de-plugue-de-parede-extensor-wifi-amplificador-de-sinal-sem-fio-de-banda-dupla-ac1200m-100-240v,
Roteador Wi-Force Intelbrás W4-300F 300MB 2 antenas,"R$ 153,31",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-force-intelbras-w4-300f-300mb-2-antenas,
"Roteador TP-Link Archer C6 AC1200 Gigabit, MU-MIMO, Wireless Wi-Fi 5, Dual Band, 4 Antenas, OneMesh","R$ 350,97",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-c6-ac1200-gigabit-mu-mimo-wireless-wi-fi-5-dual-band-4-antenas-onemesh,
Roteador MESH Twibi Giga 2.4 GHZ ATE 300 MBPS e 5 GHZ ATE 867 MBPS com 2 PACK,"R$ 750,00",,https://www.buscape.com.br/modem-e-roteador/roteador-mesh-twibi-giga-2-4-ghz-ate-300-mbps-e-5-ghz-ate-867-mbps-com-2-pack,
Roteador Wireless Ac 750mbps Archer C20w Dual Band Tp-link,"R$ 221,02",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-ac-750mbps-archer-c20w-dual-band-tp-link,
Ubiquiti UCK-G2 Cloud Key Unifi Gen2,"R$ 2.379,90",,https://www.buscape.com.br/modem-e-roteador/ubiquiti-uck-g2-cloud-key-unifi-gen2,
Roteador Tp-link Wireless Archer C5w Ac1200 Db Gigabit 4ant,"R$ 323,10",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-wireless-archer-c5w-ac1200-db-gigabit-4ant,
Roteador Wireless Mercusys 300N 2 Antenas De 5 Dbi,"R$ 60,82",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mercusys-300n-2-antenas-de-5-dbi,
Roteador Wi-Fi Tp-Link Dualband 4 Antenas Gigabit Ac1200 - Ec220-G5,"R$ 309,26",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-tp-link-dualband-4-antenas-gigabit-ac1200-ec220-g5,
Sma 4g Lte Antena Extensor De Alcance Wifi Impulsionador Para Huawei B593S-850 B880,"R$ 32,05",,https://www.buscape.com.br/modem-e-roteador/sma-4g-lte-antena-extensor-de-alcance-wifi-impulsionador-para-huawei-b593s-850-b880,
Roteador Belkin Dual-Band AC  Gigabit Router F9K1113-BBY,"R$ 1.469,93",,https://www.buscape.com.br/modem-e-roteador/roteador-belkin-dual-band-ac-gigabit-router-f9k1113-bby,
Multilaser Roteador Wireless Gigabit Mu-mimo Dual Band 2.4/5ghz Ac2600 8 Antenas 5dbi Sirius - Re016,"R$ 629,54",,https://www.buscape.com.br/modem-e-roteador/multilaser-roteador-wireless-gigabit-mu-mimo-dual-band-2-4-5ghz-ac2600-8-antenas-5dbi-sirius-re016,
Mikrotik Routerboard RB4011iGS + RM,"R$ 1.795,00",,https://www.buscape.com.br/modem-e-roteador/mikrotik-routerboard-rb4011igs-rm,
Injetor Poe Tl-poe150s Tp-link,"R$ 269,69",,https://www.buscape.com.br/modem-e-roteador/injetor-poe-tl-poe150s-tp-link,
Repetidor De Sinal Usb 45m Via Rj45,"R$ 31,04",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-usb-45m-via-rj45,
Repetidor De Sinal Wireless Roteador 2 Antenas Via Wifi,"R$ 116,28",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wireless-roteador-2-antenas-via-wifi,
Repetidor E Amplificador De Celular 3G E 4G Aquário 1800Mhz,"R$ 2.808,50",,https://www.buscape.com.br/modem-e-roteador/repetidor-e-amplificador-de-celular-3g-e-4g-aquario-1800mhz,
"Roteador Tp-Link Archer C5W ACT200, 1200Mbps, Dual Band, 4 Portas, 4 Antenas - ",,,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-archer-c5w-act200-1200mbps-dual-band-4-portas-4-antenas,
Repetidor De Sinal Wireless Wi-fi 300mbps Tp-link Ti-wa855re,"R$ 176,60",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wireless-wi-fi-300mbps-tp-link-ti-wa855re,
Roteador Wireless Sem Fio Wifi 300mbps 3 Antenas 5dbi Knup Kp-r04,"R$ 219,90",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-sem-fio-wifi-300mbps-3-antenas-5dbi-knup-kp-r04,
Terminal Gpon Gigabit De 1 Porta ONU XZ000-G3 TPLINK,"R$ 176,69",,https://www.buscape.com.br/modem-e-roteador/terminal-gpon-gigabit-de-1-porta-onu-xz000-g3-tplink,
Roteador TP Link Deco M4 Sistema Mesh Dual Giga AC1200 1200Mbps,,,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-deco-m4-sistema-mesh-dual-giga-ac1200-1200mbps,
Access Point Intelbras AP 1750 AC  Gigabit Montável em Teto Até 500 Usuários Check-in Facebook,,,https://www.buscape.com.br/modem-e-roteador/access-point-intelbras-ap-1750-ac-gigabit-montavel-em-teto-ate-500-usuarios-check-in-facebook,
UbiQuiti Ponto Acesso Wireless UniFi AP AC Mesh Pro,,,https://www.buscape.com.br/modem-e-roteador/ubiquiti-ponto-acesso-wireless-unifi-ap-ac-mesh-pro,
Roteador AC1200 4 antenas IPV6 - RE018,"R$ 281,21",,https://www.buscape.com.br/modem-e-roteador/roteador-ac1200-4-antenas-ipv6-re018,
Roteador 4p S/fio N 300mbps W4-300f Wi-force - 4750089 Intelbras,"R$ 177,66",,https://www.buscape.com.br/modem-e-roteador/roteador-4p-s-fio-n-300mbps-w4-300f-wi-force-4750089-intelbras,
Roteador Tp-Link Tl-841Hp 300Mbps High Power - Tl-Wr841Hp,"R$ 595,01",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-tl-841hp-300mbps-high-power-tl-wr841hp,
Repetidor TP-LINK AC1200 - RE305,"R$ 416,21",,https://www.buscape.com.br/modem-e-roteador/repetidor-tp-link-ac1200-re305,
Roteador Wireless Intelbras 4750083 AP1750 AC 1750MBPS CHECK IN NO Facebook e SPLASH Page,"R$ 1.631,55",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-intelbras-4750083-ap1750-ac-1750mbps-check-in-no-facebook-e-splash-page,
Roteador Wireless 1200Mbps Intelbras ACtion rf 1200,"R$ 249,24",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-1200mbps-intelbras-action-rf-1200,
Tp-Link Roteador Touch P5 Ac1900 Dual Band Gigabit Wifi**,"R$ 1.335,48",,https://www.buscape.com.br/modem-e-roteador/tp-link-roteador-touch-p5-ac1900-dual-band-gigabit-wifi,
Roteador Wireless Ac1200 1200mbps 3pcs - Deco E4 - Tp-link,"R$ 729,00",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-ac1200-1200mbps-3pcs-deco-e4-tp-link,
Repetidor De Sinal Wireless 600m,"R$ 93,00",,https://www.buscape.com.br/modem-e-roteador/repetidor-de-sinal-wireless-600m,
"Roteador wireless gigabit mu-mimo mesh dual band 2,4/5GHZ AC1900 c/ funão preset archer C80","R$ 516,30",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-gigabit-mu-mimo-mesh-dual-band-2-4-5ghz-ac1900-c-funao-preset-archer-c80,
Kit 5 Roteador N301 Tenda 300mbps 2 Antenas Original Anatel,"R$ 476,91",,https://www.buscape.com.br/modem-e-roteador/kit-5-roteador-n301-tenda-300mbps-2-antenas-original-anatel,
Roteador Dual Band 4 Antenas Mu-Mimo - AC1900 archer C80,"R$ 668,35",,https://www.buscape.com.br/modem-e-roteador/roteador-dual-band-4-antenas-mu-mimo-ac1900-archer-c80,
Roteador Netgear Orbi Ac3000 Tri-Band Wi-Fi Range Extender,"R$ 7.411,64",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-orbi-ac3000-tri-band-wi-fi-range-extender,
Roteador Wireless N 300mbps Tp-link Alta Potencia Tl-wr841hp,,,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-n-300mbps-tp-link-alta-potencia-tl-wr841hp,
Roteador Dual Band 4 Antenas - AC1200 archer C50,"R$ 454,00",,https://www.buscape.com.br/modem-e-roteador/roteador-dual-band-4-antenas-ac1200-archer-c50,
Roteador Inteligente Tenda Ac15 Gigabit Dual Band Wi-Fi Ac1900 - ,"R$ 998,82",,https://www.buscape.com.br/modem-e-roteador/roteador-inteligente-tenda-ac15-gigabit-dual-band-wi-fi-ac1900,
Router Tp-Link Tl-Wr841Hp 300Mbps,"R$ 320,00",,https://www.buscape.com.br/modem-e-roteador/router-tp-link-tl-wr841hp-300mbps,
Roteador 300 Mpbs IPv6 2.4Ghz 3 Antenas Multilaser - RE163V,"R$ 120,60",,https://www.buscape.com.br/modem-e-roteador/roteador-300-mpbs-ipv6-2-4ghz-3-antenas-multilaser-re163v,
Repetidor HDMI 4K por 2K Amplificador de Sinal até 40m,"R$ 54,99",,https://www.buscape.com.br/modem-e-roteador/repetidor-hdmi-4k-por-2k-amplificador-de-sinal-ate-40m,
Tp-Link Deco M5 Whole-Home Wi-Fi Ac1300 Dual Band 2Pack,,,https://www.buscape.com.br/modem-e-roteador/tp-link-deco-m5-whole-home-wi-fi-ac1300-dual-band-2pack,
Roteador NETGEAR Insight Managed Smart Cloud AC3000 Tri-Band Wi-Fi Access Point-WAC540100NAS,"R$ 5.150,40",,https://www.buscape.com.br/modem-e-roteador/roteador-netgear-insight-managed-smart-cloud-ac3000-tri-band-wi-fi-access-point-wac540100nas,
Roteador Wireless TP-Link Gigabit Dual Band AC1200 Archer C5 W,,,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-tp-link-gigabit-dual-band-ac1200-archer-c5-w,
Repetidor D-Link DAP-1325  100V/240V N300 Wi-Fi,"R$ 202,49",,https://www.buscape.com.br/modem-e-roteador/repetidor-d-link-dap-1325-100v-240v-n300-wi-fi,
"Roteador Intelbras Wireless RF 301K, 300 MBPS","R$ 123,34",,https://www.buscape.com.br/modem-e-roteador/roteador-intelbras-wireless-rf-301k-300-mbps,
Roteador Wireless Roteador 4750077 W5-1200f Ac1200 Dual Band Com Wan e Rede Fast Com Mu-mimo,"R$ 219,99",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-roteador-4750077-w5-1200f-ac1200-dual-band-com-wan-e-rede-fast-com-mu-mimo,
Educational Access and Excellence,"R$ 151,17",,https://www.buscape.com.br/modem-e-roteador/educational-access-and-excellence,
Roteador Wi-Fi Tenda Mesh c/ 3 AC  1200 Mbps-  MW6,"R$ 1.021,82",,https://www.buscape.com.br/modem-e-roteador/roteador-wi-fi-tenda-mesh-c-3-ac-1200-mbps-mw6,
Roteador 300mbps com 3 Antenas Multilaser,"R$ 192,55",,https://www.buscape.com.br/modem-e-roteador/roteador-300mbps-com-3-antenas-multilaser,
Roteador Tp-link Ac1200 Archer C1200 Dual Band Gigabit,"R$ 421,87",,https://www.buscape.com.br/modem-e-roteador/roteador-tp-link-ac1200-archer-c1200-dual-band-gigabit,
"Roteador Wireless Gigabit Dual Band 2,4/5GHZ AC1900 MR50G MERCUSYS","R$ 303,84",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-gigabit-dual-band-2-4-5ghz-ac1900-mr50g-mercusys,
Roteador Wireless Mech AC1200 Deco E4 Pack 2 TP-LINK,"R$ 686,63",,https://www.buscape.com.br/modem-e-roteador/roteador-wireless-mech-ac1200-deco-e4-pack-2-tp-link,
Original Xiaomi Mi wifi Router 4C 64 ram 802.11 b / g / n 2.4GHz 300Mbps 4 antenas inteligentes Controle app Roteadores sem fio Repetidor de rede Extender para Home Office ,"R$ 271,32",,https://www.buscape.com.br/modem-e-roteador/original-xiaomi-mi-wifi-router-4c-64-ram-802-11-b-g-n-2-4ghz-300mbps-4-antenas-inteligentes-controle-app-roteadores-sem-fio-repetidor-de-rede-extender-para-home-office,
