model,price,reviews,sells,url,vendor
Repetidor Amplificador De Sinal Wifi 600/mbps Ultra Rapido Rápido Wireless Expansor de sinal 600mbps 600/mega Wi Fi Repeater Wireless-n NFE Velocidade Internet Promoção Aumentar Roteador,78.10,(50),1046,https://produto.mercadolivre.com.br/MLB-1683299683-repetidor-rapido-wi-fi-600-mbps-sinal-amplificador-wireless-_JM,Wireless-n
DR4 300M,47.99,(190),4683,https://produto.mercadolivre.com.br/MLB-1874338227-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,cpx
ACtion,179.55,(1809),111,https://produto.mercadolivre.com.br/MLB-1862132422-roteador-wireless-action-intelbras-rf-1200-smart-dual-band-_JM,Intelbras
TL-WR841HP,309.45,(65),265,https://www.mercadolivre.com.br/roteador-tp-link-tl-wr841hp-v5-preto/p/MLB15980101?pdp_filters=category:MLB5867,TP-Link
Deco,1149.23,(71),112,https://produto.mercadolivre.com.br/MLB-1987143485-roteador-mesh-tp-link-deco-x60-wifi6-ax3000-1-unidade-_JM,TP-Link
Space,525.40,(17),90,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-roteador-zte-space-zt196-branco-110v220v-2-unidades/p/MLB18568994?pdp_filters=category:MLB5867,ZTE
EC220-G5,293.20,(482),40,https://produto.mercadolivre.com.br/MLB-2202463815-roteador-wireless-tp-link-ac1200-dual-band-ec220-g5-gigabit-_JM,TP-Link
GA02434-BR,1999,(55),405,https://produto.mercadolivre.com.br/MLB-2027893329-google-wi-fi-roteador-mesh-ac1200-3-unidades-_JM,Google
AC1750,495,(1152),88,https://produto.mercadolivre.com.br/MLB-1807994015-repetidor-de-sinal-wifi-tp-link-re450-1750mbps-ac-dual-band-_JM,TP-Link
1200Mbps,73.99,(43),958,https://produto.mercadolivre.com.br/MLB-1863231003-wi-fi-repetidor-extensor-wireless-2antenas-1200mbps-rapido-_JM,12M
Archer,147,(212),3817,https://www.mercadolivre.com.br/access-point-repetidor-roteador-tp-link-archer-c20-v5-azul-e-cinza/p/MLB15981872?pdp_filters=category:MLB5867,TP-Link
MF253,590,(202),1714,https://www.mercadolivre.com.br/roteador-zte-mf253-branco/p/MLB6079834?pdp_filters=category:MLB5867,ZTE
Wi-Fi repeater,57.20,(8),152,https://produto.mercadolivre.com.br/MLB-1834612229-repetidor-expansor-de-sinal-600mbps-melhora-sinal-wifi-_JM,Wireless-n Repeater
TL-WA850RE,158.71,(8811),113,https://produto.mercadolivre.com.br/MLB-1765386723-repetidor-expansor-tp-link-wi-fi-network-300mbps-tl-wa850re-_JM,TP-Link
Archer,177.93,(44),34,https://produto.mercadolivre.com.br/MLB-1799494165-roteador-tp-link-wi-fi-ac1200-dual-band-archer-c54-_JM,TP-Link
Archer,378,(24),625,https://produto.mercadolivre.com.br/MLB-1305791630-roteador-wireless-tp-link-archer-c6-ac1200-gigabit-1001000-wi-fi-dual-band-mu-mimo-1200-mbps-_JM,TP-Link
Mi,99.99,(1074),277,https://produto.mercadolivre.com.br/MLB-2029115497-repetidor-xiaomi-mi-pro-preto-100v240v-_JM,Xiaomi
AC11,344.91,(221),2064,https://www.mercadolivre.com.br/roteador-tenda-ac11-preto-100v240v/p/MLB14743309?pdp_filters=category:MLB5867,Tenda
Deco,467,(1235),441,https://produto.mercadolivre.com.br/MLB-1850589511-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-m5-_JM,TP-Link
MW330HP,205.90,(257),978,https://produto.mercadolivre.com.br/MLB-1280871733-roteador-wireless-wifi-tp-link-mercusys-quebra-parede-alta-potencia-1000mw-n-941hp-envios-24hs-_JM,Mercusys
LV-WR09,89.99,(5358),283,https://produto.mercadolivre.com.br/MLB-1874549051-roteador-repetidor-access-point-wisp-pix-link-lv-wr09-_JM,Pix-Link
Archer,148.90,(707),11,https://produto.mercadolivre.com.br/MLB-1846110167-roteador-tp-link-wi-fi-ac750-dual-band-4-antenas-archer-c21-_JM,TP-Link
DIR-842,227.99,(816),77,https://produto.mercadolivre.com.br/MLB-1904932228-roteador-wi-fi-d-link-gigabit-ac1200-dual-4-antenas-dir-842-_JM,D-Link
Wi-fi Repeater,125.75,(31),509,https://produto.mercadolivre.com.br/MLB-1952784252-extensor-repetidor-de-sinal-wi-fi-1800mbps-_JM,Wireless-n Repeater
UniFi,1661.16,(301),80,https://produto.mercadolivre.com.br/MLB-942950572-ubiquiti-ap-unifi-uap-ac-pro-br-mimo-2450ghz-4501300mbps-_JM,Ubiquiti
DAP-1610,249.90,(144),29,https://produto.mercadolivre.com.br/MLB-1981924050-repetidor-wifi-5g-dual-band-dlink-dap-1610-2-antenas-bivolt-_JM,D-Link
Deco,799.23,(58),39,https://produto.mercadolivre.com.br/MLB-1975342588-tp-link-mesh-deco-x20-whole-home-wi-fi-6-ax1800-1-pack-_JM,TP-Link
RouterBOARD,225.23,(682),243,https://produto.mercadolivre.com.br/MLB-1992354383-hap-lite-mikrotik-routerboard-941-2nd-lv4-tipo-rb-750-c-wifi-_JM,MikroTik
2021,522.40,(4),57,https://produto.mercadolivre.com.br/MLB-2047532771-roteador-sem-fio-dual-core-ws7100-gigabit-wifi-6-ax3-huawei-_JM,Huawei
Cosmo,324.99,(413),42,https://produto.mercadolivre.com.br/MLB-2071047919-roteador-multilaser-mesh-cosmo-ac1200-2-pecas-re010-_JM,Multilaser
MR50G,269.43,(170),16,https://produto.mercadolivre.com.br/MLB-1800439496-roteador-mercusys-wireless-gigabit-dual-band-ac1900-mr50g-_JM,Mercusys
RouterBOARD,224.90,(682),222,https://produto.mercadolivre.com.br/MLB-1686587909-roteador-mikrotik-routeboard-wifi-hap-lite-rb941-2nd-tc-_JM,MikroTik
Mi,97.72,(1074),47,https://produto.mercadolivre.com.br/MLB-2794325099-roteador-repetidor-sinal-wireles-xiaomi-mi-wifi-extender-pro-_JM,Xiaomi
Twibi Fast,399,(377),111,https://produto.mercadolivre.com.br/MLB-2180858108-conjunto-roteador-intelbras-mesh-twibi-fast-2-unidades-_JM,Intelbras
Archer,179.89,(5532),5,https://produto.mercadolivre.com.br/MLB-1666077078-roteador-wireless-tp-link-archer-c20w-dual-band-wifi-c-nfe-_JM,TP-Link
WIFI-LV-WR09,87.99,(5358),182,https://produto.mercadolivre.com.br/MLB-1199986955-repetidor-de-sinal-wifi-amplificador-sinal-internet-wireless-_JM,Pix-Link
HotSpot 300,349,(1679),15887,https://www.mercadolivre.com.br/roteador-intelbras-hotspot-300-branco/p/MLB6079819?pdp_filters=category:MLB5867,Intelbras
MW300RE,93.68,(192),335,https://produto.mercadolivre.com.br/MLB-1691459158-repetidor-de-sinal-wi-fi-mercusys-mw300re-300mbp-3-antenas-_JM,Mercusys
Archer,298.50,(14),456,https://produto.mercadolivre.com.br/MLB-1761110309-roteador-tplink-archer-c6-ac1200-full-gigabit-mesh-wifi-_JM,TP-Link
Mi,119.68,(21),566,https://produto.mercadolivre.com.br/MLB-1923458618-amplificador-de-sinal-wifi-sem-fio-xiaomi-pro-300mbps-_JM,Xiaomi
RE305,310,(738),511,https://produto.mercadolivre.com.br/MLB-1891038357-repetidor-de-sinal-wi-fi-tp-link-re305-ac1200-dual-band-_JM,TP-Link
Deco,490,(108),318,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-access-point-roteador-wmm-tp-link-deco-deco-m5-v3-branco-220v/p/MLB18384165?pdp_filters=category:MLB5867,TP-Link
RF 301K,94.25,(1093),108,https://produto.mercadolivre.com.br/MLB-2665156848-roteador-repetidor-intelbras-wireless-rf-301k-300mbps-_JM,Intelbras
Repeater,67.50,(20),384,https://produto.mercadolivre.com.br/MLB-2033239726-repetidor-roteador-wifi-1200mbps-2-antenas-sinal-wireless-_JM,Ohpro
Archer,769.23,(185),86,https://produto.mercadolivre.com.br/MLB-1599344167-roteador-tp-link-archer-ax50-ax3000-wifi-6-dual-preto-_JM,TP-Link
KP-3007,99.90,(24),997,https://produto.mercadolivre.com.br/MLB-1935947257-amplificador-sinal-2800m-original-repetidor-wifi-4-antenas-_JM,Knup
Kit Twibi Giga+,783.90,(218),85,https://produto.mercadolivre.com.br/MLB-2073471022-kit-roteador-mesh-twibi-giga-intelbras-_JM,Intelbras
RE450,449.90,(1152),95,https://produto.mercadolivre.com.br/MLB-1615085750-repetidor-wi-fi-tp-link-re450-ac1750-alcance-ate-1110-metros-_JM,TP-Link
REPEATER,110,(7),77,https://produto.mercadolivre.com.br/MLB-2146676199-repetidor-sinal-sem-fio-alta-velocidade-longa-distancia-wifi-_JM,Chen
EWR-2N12,739,(11),434,https://produto.mercadolivre.com.br/MLB-1755427969-kit-amplimax-fit-elsys-link-4g-antena-externa-cabos-_JM,Elsys
AC750,180.27,(92),2026,https://produto.mercadolivre.com.br/MLB-1611057419-repetidor-de-sinal-wi-fi-tplink-ac750-re200-_JM,TP-Link
Repetidor Amplificador De Sinal Wifi 600/mbps Ultra Rapido Rápido Wireless Expansor de sinal 600mbps 600/mega Wi Fi Repeater Wireless-n NFE Velocidade Internet Promoção Aumentar Roteador,96.80,(45),1189,https://produto.mercadolivre.com.br/MLB-1683264148-rapido-repetidor-sinal-wifi-600-mbps-amplificador-expansor-_JM,Baratotal Store
WOM,433,(5),387,https://produto.mercadolivre.com.br/MLB-1685258469-roteador-wireless-cpe-5ghz-16dbi-wom-5a-intelbras-_JM,Intelbras
TL-MR3020,189.90,(149),2001,https://www.mercadolivre.com.br/roteador-access-point-wisp-wds-bridge-repetidor-tp-link-tl-mr3020-v2-cinza-220v/p/MLB18219559?pdp_filters=category:MLB5867,TP-Link
RE305,360,(6),21,https://produto.mercadolivre.com.br/MLB-1773715113-repetidor-wifi-tp-link-re305-dual-band-1200mbps-24ghz-5ghz-_JM,TP-Link
EC220-G5,318,(482),240,https://produto.mercadolivre.com.br/MLB-1854302591-roteador-wi-fi-tp-link-ac1200-ec220-g5-gigabit-1200mbps-_JM,TP-Link
DR4 300M,39.90,(1390),10,https://produto.mercadolivre.com.br/MLB-2797998321-roteador-repetidor-wireless-n-sinal-wifi-300mbps-branco-_JM,DHJ
TL-WA850RE,144.90,(8811),16,https://produto.mercadolivre.com.br/MLB-2064920347-repetidor-de-sinal-wi-fi-tp-link-tl-wa850re-wireless-300mbps-_JM,TP-Link
AC23,599.90,(54),17,https://produto.mercadolivre.com.br/MLB-1861498629-roteador-wifi-tenda-ac23-gigabit-7-antenas-6dbi-ac-2100mbps-_JM,Tenda
EPRL12,619,(16),366,https://produto.mercadolivre.com.br/MLB-1368142729-roteador-externo-4g-3g-2g-elsys-amplimax-_JM,Elsys
TL-WR,109.99,(384),7,https://produto.mercadolivre.com.br/MLB-1765265559-roteador-repetidor-wi-fi-tp-link-300mbps-wireless-2-antenas-_JM,TP-Link
MW301R,103.90,(786),134,https://produto.mercadolivre.com.br/MLB-1069704411-roteador-wireless-tplink-mercusys-mw301r-300mbps-envio-24hs-_JM,Mercusys
REPEATER,101.99,(4),60,https://produto.mercadolivre.com.br/MLB-2089906853-repetidor-extensor-sinal-wifi-internet-wireless-sem-fio-300m-_JM,cHENG
TL,129.39,(4936),11,https://produto.mercadolivre.com.br/MLB-1244274277-repetidor-de-sinal-wi-fi-tp-link-ti-wa850re-original-_JM,TP-Link
AP 310,999.99,(68),15,https://produto.mercadolivre.com.br/MLB-1855440080-roteador-access-point-teto-intelbras-ap-310-wi-fi-nternet-_JM,Intelbras
APR-WR254,129.89,(13),7,https://produto.mercadolivre.com.br/MLB-2777240798-roteador-wireless-sem-fio-profissional-ap-router-wr254-_JM,AP Router
LV-WR08,118.99,(240),159,https://produto.mercadolivre.com.br/MLB-1511259358-roteador-wireless-wifi-sem-fio-pixlink-300mbps-4-antenas-_JM,Pix-Link
LV-WR09,89.90,(5358),22,https://produto.mercadolivre.com.br/MLB-1985598303-expansor-wireless-300m-internet-repetidor-de-sinal-wifi-_JM,Pix-Link
Deco,2234.98,(71),8,https://produto.mercadolivre.com.br/MLB-2207608599-roteador-tp-link-deco-x60-v3-wi-fi-mesh-2un-verso-v3-bivolt-_JM,TP-Link
Mi Router,132,(158),11,https://produto.mercadolivre.com.br/MLB-2080611320-roteador-xiaomi-mi-router-4a-wi-fi-1200mbps-_JM,Xiaomi
MR,184.49,(20),6,https://produto.mercadolivre.com.br/MLB-1767832531-roteador-tp-link-portatil-modem-3g4g-wireless-tl-mr3020-_JM,TP-Link
Parede,35.90,(12),457,https://produto.mercadolivre.com.br/MLB-1814125451-kit-3-suportes-de-parede-triangular-para-roteador-tp-link-m5-_JM,Impressionante3D
AX3 Quad-Core,464,(253),178,https://produto.mercadolivre.com.br/MLB-1767813608-roteador-wifi-huawei-wifi-ax3-quad-core-original-_JM,Huawei
Nest Wifi,3711,(23),8,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-roteador-access-point-google-nest-wifi-snow-220v-4-unidades/p/MLB16067273?pdp_filters=category:MLB5867,Google
Cosmo,329.90,(413),20,https://produto.mercadolivre.com.br/MLB-1363376588-roteador-mesh-cosmo-dualband-5ghz-867mbps-24ghz-300mbps-_JM,Multilaser
EC220-G5,248.48,(482),24,https://produto.mercadolivre.com.br/MLB-1670262743-roteador-tp-link-wireless-ac1200-dual-band-ec220-g5-_JM,TP-Link
repetidor Wi-Fi,155.89,(15),200,https://produto.mercadolivre.com.br/MLB-1558249747-repetidor-de-sinal-wi-fi-e-extensor-pix-link-para-smart-tv-_JM,Pix-Link
LV-WR09,96.90,(423),225,https://produto.mercadolivre.com.br/MLB-2692327436-repetidor-wifi-2800m-4-antenas-amplificador-de-sinal-premium-_JM,Pix-Link
MW301R,75.04,(1268),27,https://produto.mercadolivre.com.br/MLB-1912606976-roteador-mercusys-mw301r-wireless-2-antenas-300mbps-_JM,Mercusys
Archer,757.12,(143),13,https://produto.mercadolivre.com.br/MLB-2015103606-roteador-wifi-6-dual-band-gigabit-archer-ax50-_JM,TP-Link
EWR-2N12,689,(17),295,https://produto.mercadolivre.com.br/MLB-1921728491-kit-amplimax-fit-elsys-link-4g-roteador-cabo-de-rede-30m-_JM,Elsys
Deco,1764.94,(27),5,https://produto.mercadolivre.com.br/MLB-1912896150-roteador-tp-link-wireless-ac2200-cx-2-un-deco-m9-plus-_JM,TP-Link
TL-WA850RE,188,(8811),473,https://produto.mercadolivre.com.br/MLB-1813469527-repetidor-de-sinal-sem-fio-wi-fi-300mbps-tp-link-tl-wa-850re-_JM,TP-Link
2100 MBPS,295.59,(10),376,https://www.mercadolivre.com.br/roteador-greatek-gigabit-5-portas-ipv6-2100mbps-6-antenas-gwr2100ac/p/MLB19170981?pdp_filters=item_id:MLB2688728301,Greatek
Archer,287,(721),43,https://produto.mercadolivre.com.br/MLB-2735093647-roteador-tp-link-wireless-wifi-archer-c5-ac1200-dual-band-gi-_JM,TP-Link
LV-WR09,99.90,(5358),259,https://produto.mercadolivre.com.br/MLB-1935937044-repetidor-wifi-4-antenas-amplificador-sinal-2800m-original-_JM,Pix-Link
Giga+,359,(312),152,https://produto.mercadolivre.com.br/MLB-2054654711-roteador-intelbras-twibi-giga-mesh-24-a-5-ghz-180m2-nfe-_JM,Intelbras
RE015,199,(57),123,https://produto.mercadolivre.com.br/MLB-1738514914-roteador-wireless-ac1200-gigabit-re015-multilaser-_JM,Multilaser
Deco,648.99,(10),17,https://produto.mercadolivre.com.br/MLB-2743136354-tp-link-deco-mesh-ac1200-branco-deco-m4-2-pack-_JM,TP-Link
RF 301K,123.49,(1093),154,https://produto.mercadolivre.com.br/MLB-1971584691-roteador-wireless-intelbras-rf301k-300mbps-5-anos-garantia-_JM,Intelbras
Omada,205.33,(49),2633,https://www.mercadolivre.com.br/access-point-indoor-tp-link-omada-eap115-branco/p/MLB7953374?pdp_filters=item_id:MLB1703212431,TP-Link
Archer,228.90,(6703),627,https://produto.mercadolivre.com.br/MLB-1174925928-roteador-wireless-tp-link-archer-c60-dual-band-ac1350-com-nf-_JM,TP-Link
Mini Repetidor Router,61.90,(9),240,https://produto.mercadolivre.com.br/MLB-1637378893-mini-repetidor-amplificador-de-sinal-wifi-router-extender-_JM,DAHORA
WS5200,358,(185),114,https://produto.mercadolivre.com.br/MLB-2166619433-roteador-wireless-wi-fi-huawei-ws5200-gigabit-ac1300-_JM,Huawei
Twibi Fast,379,(377),44,https://produto.mercadolivre.com.br/MLB-2180822452-conjunto-roteador-intelbras-mesh-twibi-fast-2-unidades-_JM,Intelbras
Archer,298,(6703),73,https://produto.mercadolivre.com.br/MLB-1397948793-roteador-wi-fi-tp-link-archer-c60-dual-band-mu-mimo-ac1350-_JM,TP-Link
Archer,498,(543),105,https://produto.mercadolivre.com.br/MLB-1850710158-roteador-wireless-wi-fi-tp-link-archer-c80-ac1900-dual-band-_JM,TP-Link
Archer,548,(176),19,https://produto.mercadolivre.com.br/MLB-2030197781-roteador-gamer-tp-link-archer-ax10-gigabit-wi-fi-6-mu-mimo-_JM,TP-Link
Kit Twibi Giga+,709,(412),25,https://produto.mercadolivre.com.br/MLB-2104815419-roteador-wi-fi-mesh-intelbras-twibi-giga-bivolt-2-unidades-_JM,Intelbras
RE015,178,(57),11,https://produto.mercadolivre.com.br/MLB-2731882576-roteador-wireless-multilaser-re015-preto-_JM,Multilaser
Deco,1050,(648),138,https://produto.mercadolivre.com.br/MLB-1900507972-access-point-roteador-wi-fi-mesh-tp-link-deco-m4-3-unid-_JM,TP-Link
Deco,1375.45,(1235),232,https://produto.mercadolivre.com.br/MLB-1729421992-roteador-tp-link-mesh-wireless-ac1300-cx-3-un-deco-m5-_JM,TP-Link
300mbps,119,(19),316,https://produto.mercadolivre.com.br/MLB-1702512226-kit-2-repetidor-amplificador-de-sinal-wifi-300mbps-botao-wps-_JM,7evenBrasil
Deco,980,(108),40,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-access-point-roteador-wmm-tp-link-deco-deco-m5-v3-branco-220v-2-unidades/p/MLB18384166?pdp_filters=category:MLB5867,TP-Link
Repeater,67.60,(21),482,https://produto.mercadolivre.com.br/MLB-2033272076-repetidor-de-sinal-wifi-2-antenas-1200mbps-amplificador-_JM,Ohpro
nova MW6,509,(169),404,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-tenda-nova-mw6-branco-110v240v/p/MLB14051981?pdp_filters=category:MLB5867,Tenda
MW301R,683.94,(1268),92,https://produto.mercadolivre.com.br/MLB-1364923566-kit-10-unidades-roteador-mercusys-300mbps-mw301r-_JM,Mercusys
LV-WR09,87.11,(5358),1055,https://produto.mercadolivre.com.br/MLB-1205160990-repetidor-wi-fi-roteador-wireless-2800mts-4-antenas-wifi-_JM,Pix-Link
Deco,539,(1235),23,https://produto.mercadolivre.com.br/MLB-2642299708-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-m5-_JM,TP-Link
Twibi Fast,269.90,(339),65,https://produto.mercadolivre.com.br/MLB-1981630045-roteador-twibi-fast-sistema-wifi-mesh-intelbras-bivolt-_JM,Intelbras
Deco,2978.42,(27),16,https://produto.mercadolivre.com.br/MLB-2065812550-tp-link-deco-m9-plus-3-pack-mesh-wi-fi-ac2200-tri-band-v2-_JM,TP-Link
elsys 4g,606,(283),5169,https://produto.mercadolivre.com.br/MLB-871937836-link-4g-amplimax-elsys-internet-e-celular-rural-_JM,Elsys
MW301R,67.34,(1268),2616,https://produto.mercadolivre.com.br/MLB-1285656725-roteador-mercusys-300mbps-mw301r-_JM,Mercusys
Archer,2590,(5),104,https://www.mercadolivre.com.br/access-point-roteador-bridge-tp-link-archer-ax11000-v1-preto-e-vermelho-220v/p/MLB17899491?pdp_filters=category:MLB5867,TP-Link
DR4 300M,50.25,(1390),1281,https://produto.mercadolivre.com.br/MLB-1699266495-roteador-repetidor-wireless-n-sinal-wifi-repeater-300mbps-_JM,DHJ
TL-MR3020,177.88,(21),1081,https://produto.mercadolivre.com.br/MLB-713548898-mini-roteador-3g4g-wireless-portatil-tp-link-tl-mr3020-wifi-_JM,TP-Link
Deco,1399,(108),6,https://produto.mercadolivre.com.br/MLB-2808330236-access-point-roteador-wmm-tp-link-deco-m5-caixa-com-3un-_JM,TP-Link
Deco,461,(108),13,https://produto.mercadolivre.com.br/MLB-2713726685-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-m5-_JM,TP-Link
RE015,145,(57),4,https://produto.mercadolivre.com.br/MLB-2828104259-roteador-wireless-ac1200-gigabit-re015-multilaser-_JM,Multilaser
Cosmo,329.90,(413),9,https://produto.mercadolivre.com.br/MLB-2040358864-roteador-mesh-cosmo-ac1200-2-pecas-dual-band-_JM,Multilaser
RE707V,99,(4),115,https://produto.mercadolivre.com.br/MLB-2199819810-roteador-300-mbps-2-antenas-ipv6-re707-multilaser-_JM,Multilaser
1200,81.50,(5),103,https://produto.mercadolivre.com.br/MLB-1317754088-repetidor-de-sinal-wifi-2-antenas-1200mbps-amplia-wireless-_JM,wirelles-sn
nova MW6,1065,(169),1,https://produto.mercadolivre.com.br/MLB-2831118265-sistema-wi-fi-mesh-tenda-nova-mw6-branco-110v240v-3-un-_JM,Tenda
Deco,24.50,(5),186,https://produto.mercadolivre.com.br/MLB-1800699731-suporte-de-parede-roteador-rede-tp-link-deco-ac1200-dual-m4-_JM,1KOISAS3D
"Repetidor Wifi, Repetidor Roteador",80.65,(4),73,https://produto.mercadolivre.com.br/MLB-2618382849-repetidor-roteador-de-sinal-600mbps-wifi-envio-imediato-nf-_JM,Wireless-n Repeater
RF 301K,124.90,(858),67,https://produto.mercadolivre.com.br/MLB-2073464605-roteador-wireless-intelbras-rf-301k-_JM,Intelbras
EC220-G5,257.99,(296),10,https://produto.mercadolivre.com.br/MLB-2610199734-roteador-wireless-gigabit-dual-band-ac1200-ec220-g5-_JM,TP-Link
WIFI-LV-WR09,89.19,(5358),53,https://produto.mercadolivre.com.br/MLB-1200275620-repetidor-wireless-roteador-wi-fi-4-antenas-2800m-_JM,Pix-Link
RE505X,474.99,(30),208,https://produto.mercadolivre.com.br/MLB-1800805107-repetidor-de-sinal-tp-link-re505x-ax1500-wi-fi-6-one-mesh-_JM,TP-Link
APROUTER1800,76.11,(9),185,https://produto.mercadolivre.com.br/MLB-1915775280-repetidor-sinal-wireless-wifi-extensor-potente-900mbps-wi-fi-_JM,Kapbom
DIR-842,227.99,(816),39,https://produto.mercadolivre.com.br/MLB-1902874404-roteador-d-link-dir-842-preto-100v240v-_JM,D-Link
"Repetidor de Sinal Wifi, Internet Wifi Kit 5ghz 5g Roteador Wifi",283.90,(928),278,https://produto.mercadolivre.com.br/MLB-1549675943-repetidor-expansor-de-sinal-tp-link-re200-dual-band-245ghz-_JM,TP-Link
AC1200,289.88,(738),296,https://produto.mercadolivre.com.br/MLB-1081333217-repetidor-sinal-wi-fi-tp-link-re305-dual-band-ac1200-867mbps-_JM,TP-Link
T90,68.90,(9),416,https://produto.mercadolivre.com.br/MLB-1390758453-repetidor-t90-ampliador-de-sinal-wireless-300mbps-sjuros-_JM,WIRELESS QUALITY
RE305,380,(6),11,https://produto.mercadolivre.com.br/MLB-1773713333-repetidor-expansor-tp-link-wi-fi-network-1200mbps-re305-_JM,TP-Link
300Mb,65,(159),4856,https://produto.mercadolivre.com.br/MLB-1931273279-repetidor-amplificador-de-sinal-wifi-ultra-rapido-_JM,CXegou
REPETIDOR WIFI,50.99,(228),5435,https://produto.mercadolivre.com.br/MLB-1693265468-repetidor-de-sinal-wifi-expansor-wireless-300m-internet-_JM,CPX
Deco,1845.55,(27),26,https://produto.mercadolivre.com.br/MLB-2135896122-roteador-mesh-tp-link-deco-m9-plus-ac2200-triband-pack-2-v2-_JM,TP-Link
TL-WA850RE,147.30,(8811),60,https://produto.mercadolivre.com.br/MLB-1772544210-repetidor-wireless-300mbps-tp-link-tl-wa850re-wifi-expansor-_JM,TP-Link
RE017,309.90,(30),362,https://www.mercadolivre.com.br/access-point-repetidor-roteador-multilaser-re017-preto/p/MLB15350770?pdp_filters=category:MLB5867,Multilaser
Archer,299,(382),11,https://produto.mercadolivre.com.br/MLB-2779612224-roteador-tp-link-archer-c6-wireless-gigabit-mu-mimo-ac1200-_JM,TP-Link
REPEATER,109,(17),231,https://produto.mercadolivre.com.br/MLB-2065669278-repetidor-sinal-sem-fio-alta-velocidade-longa-distancia-wifi-_JM,cHENG
TL-WR829N,108.99,(470),159,https://produto.mercadolivre.com.br/MLB-1797731250-roteador-wireless-multimodo-4-em-1-300mbps-tl-wr829n-tp-link-_JM,TP-Link
Repitidor 4 Antenas,85.99,(5358),36,https://produto.mercadolivre.com.br/MLB-2730870600-repetidor-wifi-2800m-4-antenas-amplificador-de-sinal-lv-wr09-_JM,Pix-Link
RE200,179,(928),89,https://produto.mercadolivre.com.br/MLB-1863502435-tplink-repetidor-de-sinal-wi-fi-dual-band-ac750-re200-_JM,TP-Link
Archer,435,(284),83,https://produto.mercadolivre.com.br/MLB-1971102859-roteador-archer-c7-ac-1750-3-antena-mesh-wi-fi-full-gigabit-_JM,TP-Link
Wi-Fi repeater,65.90,(5),160,https://produto.mercadolivre.com.br/MLB-1834610654-repetidor-roteador-de-sinal-600mbps-wifi-pronta-entrega-_JM,Wireless-n Repeater
LV-WR09,74.99,(5358),100,https://produto.mercadolivre.com.br/MLB-2655439943-repetidor-wifi-4-antenas-amplificador-de-sinal-2800m-pixlink-_JM,Pix-Link
Twibi Fast,259.80,(339),68,https://produto.mercadolivre.com.br/MLB-1871176828-roteador-sistema-wi-fi-mesh-intelbras-twibi-fast-100v240v-_JM,Intelbras
Deco,1389,(1235),10,https://produto.mercadolivre.com.br/MLB-2222416435-roteadorwi-fi-mesh-tp-link-deco-m5-branco-pack-3-_JM,TP-Link
Deco,1099.23,(1235),97,https://produto.mercadolivre.com.br/MLB-2001096990-roteador-tp-link-deco-m5-ac1300-dual-band-mesh-gigabit-2pack-_JM,TP-Link
B681,399,(7),445,https://produto.mercadolivre.com.br/MLB-1479214389-modem-roteador-b681-wifi-3g-2g-chip-entrada-antena-rural-_JM,Huawei
LV-WR09,94.90,(5358),317,https://produto.mercadolivre.com.br/MLB-1986815033-repetidor-wifi-4-antenas-amplificador-de-sinal-500mbs-link-_JM,Pix-Link
TL-WA850RE,159.99,(8811),14,https://produto.mercadolivre.com.br/MLB-2097219352-repetidor-sinal-wi-fi-300mbps-tp-link-n300-tl-wa850re-v7-_JM,TP-Link
Deco,579,(1235),6,https://produto.mercadolivre.com.br/MLB-2712188839-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-m5-_JM,TP-Link
MW300RE,105.90,(192),145,https://produto.mercadolivre.com.br/MLB-1636577734-repetidor-mercusys-wi-fi-300mbps-mw300re-_JM,Mercusys
Mi,569.05,(80),27,https://produto.mercadolivre.com.br/MLB-2203819615-roteador-xiaomi-mi-router-ax3000-wi-fi-6-meshlacrado-_JM,Xiaomi
Mi,123.40,(1074),40,https://produto.mercadolivre.com.br/MLB-1918739692-expansor-amplificador-de-sinal-wifi-melhora-a-conexo-cnf-_JM,Xiaomi
Archer,423.80,(721),20,https://produto.mercadolivre.com.br/MLB-1208609540-roteador-wireless-tp-link-gigabit-dual-band-ac1200-archer-c5-_JM,TP-Link
repeater,99,(6),208,https://produto.mercadolivre.com.br/MLB-1866818061-roteador-repetidor-wireless-sinal-wifi-1800mbps-original-_JM,wifi
Mi,979,(28),33,https://produto.mercadolivre.com.br/MLB-1795896057-roteador-xiaomi-mi-ax6000-wifi6-mesh-2976mbps-ofdma-wpa3-_JM,Xiaomi
ACtion,181,(1809),14,https://produto.mercadolivre.com.br/MLB-2679798863-roteador-wireless-smart-dual-band-24-ghz-rf1200-4-antenas-_JM,Intelbras
WS5800,799,(44),72,https://produto.mercadolivre.com.br/MLB-1682747778-roteador-wifi-huawei-wifi-mesh-2-pack-original-_JM,Huawei
